"lon","lat","Year","tipo","M","pi_logit","pi_sar","pi_final","w_ipw","resid_pearson","resid_sar"
-79.77917,-3.30756,2013,"presencia",1,0.151405952405773,0.503051257862842,0.503051257862842,1.21598046023037,2.36743746356846,0.993915991509352
-79.47057,-3.308756,2010,"presencia",1,0.684557762927093,0.605360660795186,0.605360660795186,1.01047282995233,0.678820379407668,0.807408077942503
-79.55,-3.310999,2001,"presencia",1,0.785843458039884,0.860372573587981,0.860372573587981,0.71097164046568,0.522032632412843,0.402848812457171
-79.721639,-3.311064,2023,"presencia",1,0.312132829168672,0.623887248676883,0.623887248676883,0.980466424586811,1.48450808421788,0.776436555143897
-79.58074,-3.31426746666667,2013,"presencia",1,0.830669738587913,0.864159923081772,0.864159923081772,0.707855668513388,0.451495155511554,0.396475995978934
-79.993027,-3.316006,2020,"presencia",1,0.394048399346416,0.898735200961347,0.898735200961347,0.68062372476477,1.24006424234611,0.335670655393919
-79.6704842857143,-3.31988857142857,2014,"presencia",1,0.37922031661218,0.721039090097336,0.721039090097336,0.848359691529275,1.27944891192017,0.622002700822868
-79.80289,-3.3188595,2015,"presencia",1,0.133319409683126,0.505444080937925,0.505444080937925,1.21022388652851,2.54966336741163,0.989170473965211
-79.944415,-3.320434,2023,"presencia",1,0.0751709329190284,0.590509792649887,0.590509792649887,1.03588544621851,3.50756530359496,0.832737664561995
-79.69375,-3.320622,2002,"presencia",1,0.27279700306783,0.577755538988995,0.577755538988995,1.05875315557499,1.63270616481046,0.854889379397683
-79.872134,-3.323759,2024,"presencia",1,0.124854059722284,0.626537805858859,0.626537805858859,0.976318578600386,2.64751791219351,0.772057562387184
-79.755325,-3.32785,2012,"presencia",1,0.212930546680128,0.535598972023231,0.535598972023231,1.14208677015346,1.92259382974854,0.931165161142043
-79.240466,-3.325723,2018,"presencia",1,0.637310413676167,0.854434830171802,0.854434830171802,0.715912411871752,0.754383247666286,0.412752073717068
-79.76829,-3.32859,2015,"presencia",1,0.153488147500088,0.526265457214553,0.526265457214553,1.16234210638328,2.34843800184432,0.948779066397061
-79.60921,-3.329266,2001,"presencia",1,0.759637959891253,0.821622869161463,0.821622869161463,0.744502767650344,0.56250917606469,0.465943575042641
-79.44149,-3.33432,2012,"presencia",1,0.841665774434577,0.730466852827695,0.730466852827695,0.837410346119861,0.433728107667484,0.607443423498433
-79.41458,-3.342972,2008,"presencia",1,0.783732958786199,0.829927641560896,0.829927641560896,0.737052809694425,0.525304491207388,0.452685675735153
-79.334182305,-3.3445999275,2010,"presencia",1,0.701113269985942,0.874148191205711,0.874148191205711,0.699767506481719,0.652918874435885,0.379434834431242
-79.29719167,-3.344863889,2011,"presencia",1,0.806886368336464,0.858933601026089,0.858933601026089,0.71216273216554,0.489215576435422,0.405258370518691
-79.724308,-3.347514,2023,"presencia",1,0.321338329409817,0.683370271243244,0.683370271243244,0.895123077190158,1.45326694382632,0.680687544211557
-79.59738,-3.34996,2012,"presencia",1,0.917061420805564,0.856088799608183,0.856088799608183,0.714529264178541,0.300731613042608,0.410003807966702
-79.5813375,-3.35320725,2008,"presencia",1,0.917675882498787,0.848334735043404,0.848334735043404,0.72106030177372,0.299515210832338,0.422823813938243
-79.232123,-3.361364,2018,"presencia",1,0.573786520544447,0.849754539233199,0.849754539233199,0.719855525111418,0.861863362777508,0.420488316672227
-79.645875,-3.36935,2023,"presencia",1,0.905594521075591,0.859287621403834,0.859287621403834,0.711869326193923,0.322872983437438,0.404666147113294
-80.015448,-3.369442,2009,"presencia",1,0.141484197861928,0.338563384384917,0.338563384384917,1.80675326473012,2.46331628627373,1.39773269061431
-79.73819,-3.370646,2023,"presencia",1,0.28103673722387,0.703021304811795,0.703021304811795,0.87010236513285,1.5994541769598,0.649947689495882
-79.5763728571429,-3.38161028571429,2012,"presencia",1,0.923464288085387,0.860776610822136,0.860776610822136,0.710637919716806,0.287886971141093,0.402171112053207
-79.373129,-3.38181,2018,"presencia",1,0.750452043528935,0.878931312213608,0.878931312213608,0.695959390176855,0.576654302395001,0.371140586177546
-79.648654,-3.388498,2023,"presencia",1,0.549298242503726,0.805811827854867,0.805811827854867,0.759110848104475,0.90581711256554,0.490901736133293
-79.58821,-3.38943,2012,"presencia",1,0.915388880572498,0.859340628737003,0.859340628737003,0.711825415440393,0.304026124961854,0.404577441155966
-79.953297,-3.403993,2022,"presencia",1,0.116091511366494,0.57218772906453,0.57218772906453,1.06905560707426,2.75932858332594,0.864683852259643
-79.82943,-3.4099,2019,"presencia",1,0.556973151444264,0.808117549207777,0.808117549207777,0.756944952693076,0.891862477824332,0.487281989167101
-79.647,-3.407,1996,"presencia",1,0.366400504005925,0.666710858334935,0.666710858334935,0.917489931967218,1.31501098385656,0.707036473837813
-79.734806,-3.417638,2024,"presencia",1,0.263636599324053,0.766652106914514,0.766652106914514,0.797885370089687,1.67125702909239,0.551699734821633
-79.804339,-3.420045,2017,"presencia",1,0.313891354881161,0.773442225078864,0.773442225078864,0.790880663378772,1.47845043182816,0.541222130204525
-79.658435,-3.425829,2024,"presencia",1,0.517901239978648,0.790172387582027,0.790172387582027,0.774135504693304,0.964816077426154,0.515312164795352
-79.819964,-3.426304,2018,"presencia",1,0.554422684172837,0.82222592415997,0.82222592415997,0.743956718076569,0.896480899600509,0.46498466684571
-79.69234,-3.445116,2021,"presencia",1,0.500848734208778,0.753720288113979,0.753720288113979,0.811574943254046,0.998303969839524,0.571622369295336
-79.736029,-3.450539,2023,"presencia",1,0.462639005019174,0.793146202472611,0.793146202472611,0.771232968333665,1.07773490087532,0.510687378538726
-79.836599,-3.453958,2018,"presencia",1,0.504172924873183,0.823794126304233,0.823794126304233,0.742540497101845,0.991688688004283,0.462488400742959
-79.95662,-3.454215,2007,"presencia",1,0.010354361035774,0.166085786322833,0.166085786322833,2.79214387459486,9.7763829660472,2.24075541512926
-79.914402,-3.454434,2018,"presencia",1,0.11060715847882,0.49668397610117,0.49668397610117,1.23156882341404,2.8356667910086,1.00665418640915
-79.58047,-3.454766,2008,"presencia",1,0.900500000652851,0.897546952585033,0.897546952585033,0.681524791871625,0.332406632154826,0.337857723972096
-79.56514,-3.458742,2023,"presencia",1,0.938380806255618,0.930323346986194,0.930323346986194,0.657513865514764,0.256252698632492,0.273669677490683
-79.972048,-3.4737995,2014,"presencia",1,0.0344334894906071,0.254564847830706,0.254564847830706,2.4029260334574,5.29542204419244,1.71121948964515
-79.799975,-3.485263,2024,"presencia",1,0.608892578911101,0.834449359692859,0.834449359692859,0.733058864447662,0.801452315181248,0.445415616490276
-79.8105325,-3.497714,2019,"presencia",1,0.556486737377915,0.813458340658833,0.813458340658833,0.751975202024604,0.892741854826173,0.478872898989723
-79.758584,-3.497525,2024,"presencia",1,0.417943814649325,0.78774241481661,0.78774241481661,0.776523503813023,1.18011275187561,0.519086213459675
-79.618755,-3.4984295,2016,"presencia",1,0.784657685418932,0.798053316297332,0.798053316297332,0.766490768929558,0.523871258276228,0.503039872036308
-79.7253,-3.503222,2008,"presencia",1,0.188258479104923,0.604151891756274,0.604151891756274,1.01249455377406,2.07649843213509,0.809452217282939
-79.997854,-3.503313,2017,"presencia",1,0.0328314669522307,0.220145452558028,0.220145452558028,2.77861973957554,5.42757627146,1.88214008854141
-80.11382,-3.503541,2015,"presencia",1,0.0616055803984619,0.369900070074181,0.369900070074181,1.65369122512697,3.90285738091263,1.30515625433393
-79.2664,-3.50368,2018,"presencia",1,0.766017018624329,0.8039260992803,0.8039260992803,0.76089145582304,0.552678952704814,0.493857700977923
-79.84057,-3.509771,2007,"presencia",1,0.0499856861075097,0.43821919731159,0.43821919731159,1.39587791636746,4.35955584854302,1.13223805506556
-79.82026,-3.51166,2007,"presencia",1,0.459945661675006,0.663566097145365,0.663566097145365,0.921838084686721,1.083591191914,0.712045559424694
-79.7312705,-3.5219515,2015,"presencia",1,0.211928134346902,0.64279565955734,0.64279565955734,0.951625125279738,1.92836217518636,0.745455796268474
-79.826017,-3.525158,2023,"presencia",1,0.083370945705091,0.542497766355514,0.542497766355514,1.127563167983,3.31580853819234,0.918327589646498
-79.71472,-3.526416,2008,"presencia",1,0.393785920093145,0.581062172873961,0.581062172873961,1.05272813927987,1.2407460967772,0.849109081886976
-79.95991,-3.526809,2015,"presencia",1,0.037221051167113,0.227210967467402,0.227210967467402,2.69221379088264,5.08591357517701,1.84423317257729
-79.883298,-3.527032,2006,"presencia",1,0.0351947129947885,0.24990758328317,0.24990758328317,2.44770683634041,5.23577678739903,1.732477767328
-79.787313,-3.529181,2020,"presencia",1,0.611573102590893,0.774323874367905,0.774323874367905,0.789980162441547,0.796948870862351,0.539860414398786
-79.87076,-3.530473,1995,"presencia",1,0.0292453025180649,0.205833515030568,0.205833515030568,2.79214387459486,5.76138226371721,1.96425438946488
-79.610101,-3.534133,2020,"presencia",1,0.710275309864168,0.825989509025504,0.825989509025504,0.740566912014664,0.638674231941557,0.458987069164003
-80.06713,-3.535699,2003,"presencia",1,0.0684303572614156,0.312430892120788,0.312430892120788,1.95787457476848,3.68963376619048,1.48347828471279
-79.9128,-3.542937,2004,"presencia",1,0.0862644074398319,0.304315673514178,0.304315673514178,2.01008542541278,3.25457623879383,1.51197269781568
-79.788111,-3.548397,2024,"presencia",1,0.418303003460737,0.688072352687571,0.688072352687571,0.889006072786181,1.17924194734792,0.673301963327033
-79.986743,-3.551133,2023,"presencia",1,0.047134545914842,0.286292715643945,0.286292715643945,2.13662614041596,4.49620523803625,1.57890105755451
-79.804929,-3.555527,2017,"presencia",1,0.345124066790187,0.636706538863482,0.636706538863482,0.960725958849753,1.37750090390676,0.755368961648559
-79.7495445,-3.565102,2002,"presencia",1,0.359201047668572,0.58744183347601,0.58744183347601,1.04129543590039,1.33564824911687,0.838031144145454
-79.922015,-3.579873,2014,"presencia",1,0.0509818425969301,0.302865420626381,0.302865420626381,2.01971059882115,4.31449030073489,1.51716727716535
-79.68576,-3.58068333333333,2014,"presencia",1,0.545448457045586,0.740155097475901,0.740155097475901,0.826449080931233,0.912882137726857,0.592510066895445
-79.67191,-3.58272,2012,"presencia",1,0.56106731012788,0.734469013331728,0.734469013331728,0.832847252848293,0.884487053369507,0.601271841499923
-79.761546,-3.583336,2021,"presencia",1,0.465209389808134,0.688932658642864,0.688932658642864,0.887895924778078,1.0721798737882,0.671952884013741
-79.943018,-3.590833,2022,"presencia",1,0.139789181548221,0.430199383167442,0.430199383167442,1.42189999332807,2.48065100481467,1.15087078570402
-79.737417,-3.595324,2023,"presencia",1,0.532943746527444,0.705530263254131,0.705530263254131,0.867008166643578,0.936146699152847,0.646044614360151
-79.775904,-3.601776,2021,"presencia",1,0.450397887152822,0.719057172815124,0.719057172815124,0.850698001746794,1.10465337694165,0.62506799540488
-79.641042,-3.602564,2023,"presencia",1,0.693665658697727,0.788166097724716,0.788166097724716,0.776106079443645,0.664542476579607,0.518428487921606
-79.731928,-3.604594,2006,"presencia",1,0.368801115278867,0.63676007126987,0.63676007126987,0.960645190637709,1.30823871921723,0.75528155637637
-79.7986835,-3.613839,2023,"presencia",1,0.432527021610248,0.723464350254729,0.723464350254729,0.84551574633933,1.1454231882636,0.61825408637851
-79.63565,-3.617049,2008,"presencia",1,0.40616318796973,0.638763316092126,0.638763316092126,0.957632482400261,1.20915862605123,0.752014024647121
-79.921447,-3.618733,2023,"presencia",1,0.080332593635065,0.36985018195123,0.36985018195123,1.65391428720775,3.38352588313293,1.30529594621586
-79.759341,-3.628547,2022,"presencia",1,0.510942409102851,0.741433278592691,0.741433278592691,0.825024338287849,0.978349497784949,0.590541301417453
-79.67808,-3.62868,2012,"presencia",1,0.52811750397663,0.70355451337071,0.70355451337071,0.869442933604229,0.945260810675635,0.649117839084723
-79.708745,-3.6328695,2021,"presencia",1,0.531154246741402,0.723052517912446,0.723052517912446,0.845997330624878,0.939517046317662,0.618890461255591
-79.625027,-3.631881,2014,"presencia",1,0.473719984290501,0.669625305088305,0.669625305088305,0.913496690473577,1.05401692917728,0.702404780892793
-79.792507,-3.631898,2014,"presencia",1,0.182750892570682,0.675836366386845,0.675836366386845,0.905101486807816,2.11469371277668,0.69256631939064
-79.610946,-3.6325255,2021,"presencia",1,0.547451146352003,0.722153122249549,0.722153122249549,0.847050966351904,0.909201303739498,0.620280479282327
